"id","publisher","extension","install","averagerating","ratingcount","trendingdaily","trendingmonthly","trendingweekly","updateCount","weightedRating","downloadCount"
"sensourceinc.vscode-sql-beautify","SenSource Inc","SQL Beautify",140072,1.65625,32,0.00357012802479097,1.62369422567493,0.353442674454306,10512,2.31028684031173,322
"coolbear.systemd-unit-file","coolbear","systemd-unit-file",139762,4.83333349227905,6,0.00214705924452142,3.03737314458297,0.594735410732433,83561,4.56450301542294,195
"cweijan.vscode-office","cweijan","Office Viewer(Markdown Editor)",139637,4.23076915740967,26,0.00860233553409751,8.49480633992129,1.86312250442662,305214,4.27866792738178,2376
"ironmansoftware.powershellprotools","Ironman Software","PowerShell Pro Tools",139570,3.14285707473755,14,0,2.02573914040443,0.38193100878513,828248,3.6680019308091,2519
"craigthomas.supersharp","craigthomas","Super Sharp (C# extensions)",139205,3,2,0.00215512596711278,0.755012463811843,0.154450694309749,6477,4.16933727442439,159
"WallabyJs.wallaby-vscode","Wallaby.js","Wallaby.js",138226,4.24444437026978,45,0.00434118847269754,2.22702968649384,0.525283805196403,2230050,4.27330989009514,664
"alefragnani.numbered-bookmarks","Alessandro Fragnani","Numbered Bookmarks",137928,4.61224508285522,49,0.000725157903133407,1.98693265458554,0.440896005105112,376092,4.5768145144576,571
"yoyo930021.vuter","yoyo930021","Vuter",137635,5,2,0.0189115666050828,6.98782386057811,1.79878093132192,1636,4.50267060775773,3329
"Tyriar.shell-launcher","Daniel Imms","Shell launcher",137277,4.88461542129517,26,0.00145707812124347,1.67126860506626,0.386854241190141,74582,4.75089022907686,570
"trinm1709.dracula-theme-from-intellij","Minh Tri Nguyen","Darcula IntelliJ Theme",137102,4.8695650100708,23,0.00364753171528826,2.70865705177307,0.598195201307275,19956,4.72824371287034,476
"rahulsahay.Csharp-ASPNETCore","rahulsahay","ASP.NET Core Snippets",136982,4.33333349227905,6,0.000730070889883408,0.895066910997058,0.174486942682134,36319,4.37700301542294,195
"unbug.codelf","unbug","Codelf",136974,5,1,0.0021917007597896,4.35271770894214,0.905172413793104,70511,4.45745884482661,795
"moshfeu.compare-folders","MoshFeu","Compare Folders",136930,4.40425539016724,47,0.00730577594646327,4.56099592337702,0.981165709610018,458352,4.40407106370093,1499
"bierner.markdown-yaml-preamble","Matt Bierner","Markdown yaml Preamble",136276,2,2,0.00807434267510313,6.3200082211489,1.60973031695465,32822,4.00267060775773,136
"jgw9617.ionic2-vscode","Justin Willis","ionic2-vscode",136178,4.40000009536743,5,0.00146868758077782,0.609505346022794,0.133650569850781,15095,4.40213651799533,51
"localizely.flutter-intl","Localizely","Flutter Intl",136177,5,6,0.00440755160508338,4.17835892161904,0.924116653199148,254434,4.6270029558183,476
"wayou.vscode-icons-mac","Wayou Liu","vscode-icons-mac",136007,4.33333349227905,3,0.00294199849958077,3.0434974478163,0.639149174033921,8096,4.38708059768691,417
"tamasfe.even-better-toml","tamasfe","Even Better TOML",135992,4.8695650100708,23,0.0051498230667932,8.1197995983138,1.73622606251885,138990,4.72824371287034,1518
"yandeu.five-server","Yannick","Live Server (Five Server)",135764,4.70370388031006,27,0.0110594185695011,14.0270292189839,2.89977954892318,170561,4.62248789355309,1049
"overtrue.miniapp-helper","overtrue","小程序开发助手",135397,5,1,0.00221629568339477,2.56573163614335,0.511225537636395,18985,4.45745884482661,492
"naoray.laravel-goto-components","naoray","laravel-goto-components",135219,5,1,0.0185111140728894,15.4441926932931,3.29053563759681,1220,4.45745884482661,54
"debian001.app-migrator","debian001","小程序助手",134970,1.66666662693024,6,0,0.807646710136337,0.16004742145821,20417,3.37700294091713,185
"mrmlnc.vscode-csscomb","mrmlnc","CSScomb",134480,4.07692289352417,13,0,1.43910039491592,0.325749856833682,172131,4.21878456125682,280
"geequlim.godot-tools","Geequlim","godot-tools",134419,4.93548393249512,31,0.00297634549418497,3.54854791544202,0.689023981903819,166848,4.80565973659613,569
"076923.python-image-preview","윤대희","Python Image Preview",134392,5,5,0.00968126303246947,10.8482275841525,2.32350312779267,93984,4.60213648620618,829
"george-alisson.html-preview-vscode","George Oliveira","HTML Preview",134367,3.96153855323792,26,0.0029773424241522,2.33349212492929,0.471908774228124,257,4.08422360214663,437
"emeraldwalk.RunOnSave","emeraldwalk","Run on Save",134127,3.875,32,0.00671170969618327,3.11647053559443,0.699509299446657,15383,4.00076303078792,299
"ACharLuk.easy-cpp-projects","Alejandro Charte Luque","Easy C++ projects",134106,3.54545450210571,11,0,1.46098084839807,0.317701807768033,53422,3.95390699125026,379
"cnyballk.wxml-vscode","cnyballk","wxml",133967,5,1,0.000746580660574568,1.74027951979932,0.375530072269008,7347,4.45745884482661,255
"dbankier.vscode-instant-markdown","David Bankier","Instant Markdown",133267,3.46153855323792,39,0,0.640833233281306,0.139572577740425,237706,3.65371532386472,213
"VisualStudioExptTeam.intellicode-api-usage-examples","Microsoft","IntelliCode API Usage Examples",133226,3.28571438789368,7,0.0398685091434288,24.5394434957912,7.31098189367896,145359,3.94306164754991,318
"sainoba.px-to-rem","Marco N","px to rem",133138,5,9,0.00375623535068213,2.80816154816996,0.574704008654366,42350,4.68589722595225,472
"sachittandukar.laravel-5-snippets","Sachit Tandukar","Laravel 5 Snippets",133082,4,10,0,0.789809874502142,0.162320583151725,10590,4.20160236465464,142
"njqdev.vscode-python-typehint","njqdev","Python Type Hint",132115,4.66666650772095,3,0.0113597637169147,6.16603304908895,1.26774002998955,13625,4.46400360125043,1172
"bajdzis.vscode-twig-pack","Bajdzis","TWIG pack",131934,3.16666674613953,18,0.000758029426702345,1.39250005685221,0.28122891730657,27300,3.60828745441444,177
"NicolasVuillamy.vscode-groovy-lint","Nicolas Vuillamy","Groovy Lint, Format and Fix",131897,3.77777767181396,9,0.00455072925436301,4.49612050331066,0.951860869037597,460637,4.10694980733781,1790
"tomphilbin.gruvbox-themes","Tom Philbin","Gruvbox Themes",131807,4.875,16,0.00151756582441763,2.60566052052508,0.558464223385689,3533,4.69354028050357,555
"redhat.vscode-quarkus","Red Hat","Quarkus",131281,5,4,0.00304750295226849,2.85627214201364,0.627785608167308,143160,4.57371766379234,469
"diz.ecsstractor-port","diz","eCSStractor for VSCode",130831,4.44444465637207,9,0.00229340264505772,6.25640241571745,1.36075223606758,243,4.42273943160218,337
"paulmolluzzo.convert-css-in-js","paulmolluzzo","CSS-in-JS",130205,4.93333339691162,15,0.00307292827017185,2.81941168788268,0.579246978927394,11105,4.72128192987068,318
"Meezilla.json","Meezilla","JSON",129861,3,2,0.00462256737391947,7.83448127089786,1.74887132313287,17,4.16933727442439,422
"ElemeFE.vscode-element-helper","ElemeFE","vscode-element-helper",129843,3.33333325386047,3,0.00385228787376823,2.21352461226723,0.480761822580397,49728,4.15631131189801,710
"oscarcs.dart-syntax-highlighting-only","oscarcs","Dart (Syntax Highlighting Only)",129744,5,2,0.00385487178696437,3.89496245354879,0.841133023915625,15970,4.50267060775773,347
"joaompinto.asciidoctor-vscode","João Pinto","asciidoctor-vscode",129719,4.25,12,0,0.49106901948087,0.100218167240994,766288,4.3196385133224,771
"groksrc.ruby","Drew Cain","Ruby Language Colorization",128856,5,1,0.001552373190515,1.91795707688128,0.391974230605037,15834,4.45745884482661,124
"kakumei.php-xdebug","kakumei","PHP Xdebug",128627,3,4,0.00466584755120768,3.43950728649859,0.776085976017544,416,4.00228909236377,448
"vortizhe.simple-ruby-erb","Victor Ortiz Heredia","Simple Ruby ERB",128590,4.19999980926514,5,0.00155557283969822,2.02691141012678,0.429338103756708,5543,4.33546975596123,108
"dawhite.mustache","Dan White","Mustache",128113,4.19999980926514,5,0,1.87676141553403,0.411419827781378,11217,4.33546975596123,159
"Mikhail-Arkhipov.r","Mikhail Arkhipov","R Tools",128074,4,3,0.0054671269466877,3.57315796872803,0.77398897202393,16531999,4.31015748408406,725
"ms-azuretools.vscode-apimanagement","Microsoft","Azure API Management",128009,4.59999990463257,10,0.00468775636167603,1.837600493777,0.398459290742462,270971,4.50160231697092,519
"marcostazi.VS-code-vagrantfile","Marco Stazi","Vagrantfile Support",127502,4.66666650772095,3,0.000784362940419791,1.13497317478744,0.243152511530135,18931,4.46400360125043,99
"TheNouillet.symfony-vscode","TheNouillet","Symfony for VSCode",127494,3.33333325386047,6,0,3.39423129721292,0.720107310108957,863,4.00200292601597,343
"xshrim.txt-syntax","xshrim","Txt Syntax",127234,4.40000009536743,10,0.00393103394054704,3.64170984252278,0.762620584466126,206073,4.40160241233835,427
"BattleBas.kivy-vscode","BattleBas","Kivy",127128,4.40000009536743,5,0.00629376130910235,3.62520651404295,0.783573282983243,50643,4.40213651799533,884
"timothymclane.react-redux-es6-snippets","Timothy McLane","React Redux ES6 Snippets",126983,4,4,0.000787631042114632,1.6201570536298,0.354433968951584,23727,4.28800337807805,347
"ivory-lab.jenkinsfile-support","ivory-lab","JenkinsFile Support",126501,4.16666650772095,6,0.000790626334181939,1.8342530953021,0.384244398412422,57770,4.31450289621365,746
"KuanHulio.discord","KuanHulio","Discord",126017,3,2,0.00396856893404238,4.21462020795301,0.80800063497103,465,4.16933727442439,301
"sasa.vscode-sass-format","Saša Jovanović Spuki","Sass Formatter",125930,4.11111116409302,9,0.00158849926531909,1.46539057225686,0.315317104165839,47663,4.26484461946999,220
"sissel.shopify-liquid","Νίκος","Liquid",125807,3.75,16,0.00238511687072667,3.35665447606933,0.773572905072349,57604,4.00123258819587,465
"phplasma.csv-to-table","Andrew Armstrong","CSV to Table",125766,4.875,8,0.00716024631247315,6.40364695212182,1.38829220169618,70131,4.61289151628293,510
"HashiCorp.HCL","HashiCorp","HCL",125689,3.28571438789368,7,0.0047746371275783,3.48071046600458,0.861822001527884,3306,3.94306164754991,267
"heybourn.headwind","Ryan Heybourn","Headwind",125586,4.09090900421143,11,0.00557715596915036,6.00659697877494,1.31142838931736,15614,4.23962125425802,407
"dcortes92.FreeMarker","Daniel Cortes","FreeMarker",125330,4.66666650772095,3,0,2.48615256915734,0.567465321563682,6200,4.46400360125043,504
"HansUXdev.bootstrap5-snippets","HansUXdev","Bootstrap 5 & Font Awesome Snippets",125276,4,7,0.00718884291579469,9.54278959055546,2.00089461156285,786,4.23717925253487,1035
"neikeq.godot-csharp-vscode","Ignacio Roldán Etcheverry","C# Tools for Godot",125132,5,8,0.0023983115886416,5.22512151445383,1.08323740086979,35494,4.66844707183848,1260
"pkosta2005.heroku-command","prashant","heroku-cli",123913,5,1,0.0040359033966163,2.82593955831073,0.623143484437557,2528,4.45745884482661,171
"gamedilong.anes","wlei","小霸王",123607,5,12,0.00971195946875582,2.85205568145031,0.598089996762706,3043,4.72872942241331,2251
"hangxingliu.vscode-nginx-conf-hint","Liu Yue","nginx.conf hint",123575,5,6,0.000809349606656091,1.28605652497653,0.265466670983198,63602,4.6270029558183,218
"bpruitt-goddard.mermaid-markdown-syntax-highlighting","Brian Pruitt-Goddard","Mermaid Markdown Syntax Highlighting",123570,3.5,6,0.00242865816636308,4.02752479255212,0.890507994333131,1373145,4.0645029558183,542
"zhoufeng.pyqt-integration","Feng Zhou","PYQT Integration",123453,4.85714292526245,7,0.00243109861346342,4.08910786784548,0.863850373984003,6181,4.5901204570547,749
"MehediDracula.php-constructor","Mehedi Hassan","PHP Constructor",123433,4.83333349227905,6,0.00243109861346342,3.07939157705367,0.661258822862051,12497,4.56450301542294,247
"manasxx.background-cover","满猪小星小猪满","background-cover",123397,4.5,8,0.00810911626850906,4.78356768679349,1.08175611021911,112226,4.44622484961626,745
"sallar.vscode-duotone-dark","Sallar Kaboli","DuoTone Dark Themes",123081,5,13,0.00325047335018162,2.97418311541618,0.630591829935234,2391,4.74052379535186,279
"ms-vscode.Theme-TomorrowKit","Microsoft","Tomorrow and Tomorrow Night Theme Kit",122739,4.19999980926514,20,0.00081488302354197,1.89704767880571,0.416405225029947,23456,4.26773478261318,257
"yhpnoraa.beauty","yhpnoraa","Beauty",122647,4.40000009536743,5,0.00407787102509522,2.25343152846762,0.459983851630741,1901,4.40213651799533,506
"ev3dev.ev3dev-browser","ev3dev","ev3dev-browser",122254,5,1,0.00163638000016364,2.35638720023564,0.494186760049419,40935,4.45745884482661,216
"maximetinu.identical-sublime-monokai-csharp-theme-colorizer","Maximetinu","Identical Sublime Text Monokai theme",122051,5,19,0.0040980247520695,3.05630686009343,0.70813867715761,95649,4.79420852734802,349
"iocave.monkey-patch","iocave","Monkey Patch",122025,5,3,0.00327884977949735,3.61329245700608,0.754135449284391,124678,4.54092671485329,310
"karunamurti.haml","Karuna Murti","Better Haml",121891,3.33333325386047,3,0.00164113336670305,2.31317748036794,0.487416609910804,109812,4.15631131189801,94
"bierner.github-markdown-preview","Matt Bierner","GitHub Markdown Preview",121639,5,10,0.00740095061098959,5.76369587026956,1.34532835550877,73663,4.70160236465464,574
"vsls-contrib.gistfs","Jonathan Carter","GistPad",120888,4.91836738586426,49,0.00248241621845263,4.47993380223418,1.07157633429872,311217,4.83105168136341,361
"zhouronghui.propertylist","zhouronghui","PropertyList",120815,2.5,4,0,1.59362219977813,0.341076543536931,4077,3.85943194950662,89
"ardenivanov.svelte-intellisense","ardenivanov","Svelte Intellisense",120776,5,2,0.00993731212269268,3.32237468635359,0.681533989748006,18119,4.50267060775773,338
"circlecodesolution.ccs-flutter-color","Nilesh Chavan","Flutter Color",120581,4.40000009536743,5,0.00746658702307175,4.95532492097862,1.1166695703394,76390,4.40213651799533,415
"gerane.Theme-Dark-Dracula","gerane","Dark-Dracula Theme",120406,4.66666650772095,3,0.0049838026414154,2.89309743334164,0.605532020931971,18891,4.46400360125043,179
"marp-team.marp-vscode","Marp team","Marp for VS Code",120005,5,20,0.00667033535110978,4.87851651741791,1.123951506662,639411,4.80106824310309,1799
"adrianwilczynski.terminal-commands","Adrian Wilczyński","Run Terminal Command",119410,4.33333349227905,3,0.00335078534031414,3.82743455497382,0.815916230366492,413,4.33600394109106,192
"natqe.reload","natqe","Reload",118401,5,13,0.00506936582233563,4.788016019196,1.05189340813464,345,4.74052379535186,400
"oliversturm.fix-json","Oliver Sturm","Fix JSON",118356,4.9523811340332,21,0.00760674803069745,3.43402413874708,0.760674803069745,723,4.77522745509,400
"doggy8088.quicktype-refresh","Will 保哥","Paste JSON as Code (Refresh)",118323,5,10,0.0042272573554278,4.36337504227257,0.961278322624281,23250,4.70160236465464,109
"SS.element-ui-snippets","Snowffer Studio","Element UI Snippets",118280,5,1,0.00169176112332939,3.54423955337506,0.884791067501269,62245,4.45745884482661,874
"freebroccolo.reasonml","Darin Morrison","OCaml and Reason IDE",118131,4.66666650772095,6,0.00253983304830762,1.80497468633062,0.344570683553734,80614,4.50200289621365,202
"shamanu4.django-intellisense","shamanu4","django-intellisense",118127,5,1,0.00338690284669184,2.2514436673384,0.509728878427122,656,4.45745884482661,675
"adrianwilczynski.add-reference","Adrian Wilczyński",".NET Core Add Reference",118040,5,1,0.00254202819956616,3.15211496746204,0.657537960954447,441,4.45745884482661,205
"darkriszty.markdown-table-prettify","Krisztian Daroczi","Markdown Table Prettifier",117623,5,8,0.00340150516603597,2.61490709639015,0.604617543262894,251806,4.66844707183848,438
"spmeesseman.vscode-taskexplorer","Scott Meesseman","Task Explorer",117414,5,14,0.00425937915289467,3.65284356152247,0.85528333390125,432317,4.75133530387886,648
"kddejong.vscode-cfn-lint","kddejong","CloudFormation Linter",117031,4.307692527771,13,0.00427397916007762,3.22343508253054,0.7103353364049,477025,4.34921957191807,1032
"akamud.vscode-caniuse","Mahmoud Ali","Can I Use",117002,2.90000009536743,10,0.0025642340632853,1.03424107219174,0.250440193514197,31634,3.65160241233835,211
"puorc.awesome-vhdl","Pu Zhao","VHDL",116895,3.28571438789368,7,0.00513368983957219,3.49946524064171,0.772620320855615,2262,3.94306164754991,717
"bengreenier.vscode-node-readme","bengreenier","node-readme",116704,5,9,0.00599895446793559,2.10306203775913,0.484201324911944,28338,4.68589722595225,180
"lehni.vscode-fix-checksums","Jürg Lehni","Fix VSCode Checksums",116444,5,17,0.0137470035828128,5.82185601732122,1.39618005137943,758,4.77896471455899,743
"waldo.crs-al-language-extension","waldo","waldo's CRS AL Language Extension",116346,5,8,0.000859675214703885,2.86099911453453,0.673985368327846,608045,4.66844707183848,239
"rctay.karma-problem-matcher","rctay","Karma Problem Matcher",116332,5,1,0.00601922713123635,4.376838013999,1.02240872272,46,4.45745884482661,80
"Lokalise.i18n-ally","Lokalise","i18n Ally",116220,5,12,0.0103360953677066,8.20599838067839,1.80278730038416,471974,4.72872942241331,716
"docsmsft.docs-images","Microsoft","docs-images",115850,5,1,0.00431790115460677,4.94313324179383,1.09847405373196,71945,4.45745884482661,565
"ahmadalli.vscode-nginx-conf","ahmadalli","NGINX Configuration Language Support",115796,5,5,0.00691246230547899,5.59391012070887,1.17252641856687,181,4.60213648620618,263
"maty.vscode-mocha-sidebar","maty","Mocha sidebar",115789,3.36206889152527,58,0.000863699570741313,1.42251319301094,0.280702360490927,152840,3.51517710296409,250
"DivyanshuAgrawal.competitive-programming-helper","Divyanshu Agrawal","Competitive Programming Helper (cph)",115550,4.68421030044556,19,0.00259760500818246,5.14412378453732,1.08493302508421,379756,4.58731182763994,690
"ceciljacob.code-plus-theme","Cecil Jacob","Theme",115547,5,5,0.0086629589202488,12.4902541712147,2.75482093663912,7,4.60213648620618,374
"dzhavat.css-flexbox-cheatsheet","Dzhavat Ushev","CSS Flexbox Cheatsheet",115222,5,15,0.00694577089374707,4.599836774384,1.04794318359409,175464,4.76128189172371,466
"mark-tucker.aws-cli-configure","Mark Tucker","AWS CLI Configure",114973,5,2,0.00434986863396725,3.62431054582152,0.812555460825083,1407,4.50267060775773,260
"andrzejzwierzchowski.al-code-outline","Andrzej Zwierzchowski","AZ AL Dev Tools/AL Code Outline",114866,4.91666650772095,24,0.000870746403817352,2.72282400473686,0.646093831632475,7884453,4.76564833759987,946
"letmaik.git-tree-compare","Maik Riechert","Git Tree Compare",114816,4.88888883590698,18,0.00261321765489848,1.6506824853442,0.370205834443951,191015,4.7154302264078,371
"gerane.Theme-azure","gerane","azure Theme",114560,4.33333349227905,3,0.00261880652257411,0.772547924159363,0.160620133384546,28383,4.38708059768691,85
"lior-chamla.google-fonts","Lior CHAMLA","Google Fonts",113980,5,7,0.0026330340451302,4.90007635798731,1.40165179002431,951,4.64894395841722,224
"hyb1996.auto-js-vscodeext","hyb1996","Auto.js-VSCodeExt",113974,1,1,0.00175518657633306,2.62663671148243,0.487941868220592,7094,4.09382248119025,490
"andischerer.theme-atom-one-dark","Andreas Scherer","Atom One Dark Syntax Theme",113307,4.46666669845581,15,0.00176530297012225,1.69557350280242,0.355708548479633,9715,4.4412819107972,179
"marqu3s.aurora-x","marqu3s","Aurora X",113299,4.25,4,0,2.22177106136572,0.434291363604265,10372,4.35943194950662,805
"jtlowe.vscode-icon-theme","Jordan Lowe","Studio Icons",113269,4.71999979019165,25,0.000882939836479542,1.25995514665631,0.263116071270904,76842,4.62948691565383,230
"Remisa.shellman","Remisa","shellman",113111,4.83333349227905,6,0.00707488768615798,4.67207895574658,1.04177721178676,182810,4.56450301542294,1082
"seansassenrath.vscode-theme-superonedark","Sean Sassenrath","Super One Dark Theme",113105,5,11,0.000884314037601033,2.68389310411913,0.626094338621531,2295,4.71581177586156,134
"dahong.theme-bear","dahong","Bear Theme",113062,5,16,0.00442317389265842,2.56632549252041,0.533434771454605,43796,4.77046335742664,407
"pgourlain.erlang","Pierrick Gourlain","erlang",112432,5,3,0.000889497700648444,1.91419905179545,0.404721453795042,515023,4.54092671485329,468
"QassimFarid.ejs-language-support","Qassim Farid",".ejs",112170,3.375,16,0,0.630315781966015,0.157801829431378,10609,3.77046335742664,102
"mitchdenny.ecdc","Mitch Denny","Encode Decode",111980,4.61904764175415,21,0.00267952840300107,2.13915684172919,0.484994640943194,128291,4.54942089580419,468
"nadako.vshaxe","Haxe Foundation","Haxe",111895,4.86666679382324,15,0.0035752272503821,2.10223362322468,0.446009599485167,435310,4.66800201028196,443
"RedVanWorkshop.explorer-exclude-vscode-extension","Red Van Workshop","Explorer Exclude",111660,5,19,0.00358342665173572,4.30727883538634,0.965733482642777,1075,4.79420852734802,245
"mblode.twig-language","mblode","Twig Language",111578,4,9,0.00089629828807027,2.05341937796899,0.447252845747065,194846,4.21221301542593,306
"danields761.dracula-theme-from-intellij-pythoned","Daniel Daniels","Darcula 2.0 Python Adapted",111378,4.5,4,0.00179588025070488,1.2705852773737,0.27207585798179,5392,4.43086052093519,217
"intellsmi.comment-translate","intellsmi","Comment Translate",111223,4.91304349899292,23,0.0035988051966747,5.45039047036384,1.21189764998021,81269,4.75854690211909,804
"ericadamski.carbon-now-sh","Eric Adamski","carbon-now-sh",111173,4.42857122421265,7,0.00269886108062398,2.42717573184116,0.554166141888123,5280,4.41364975662243,329
"AnbuselvanRocky.bootstrap5-vscode","Anbuselvan Rocky","Bootstrap 5 Quick Snippets",110523,5,7,0.0172064044048395,12.9944577265812,2.8734695356082,47364,4.64894395841722,421
"iocave.customize-ui","iocave","Customize UI",110252,4.84999990463257,40,0.0027218043748469,3.36959381606046,0.69315284746101,419559,4.76064086956791,537
"peterj.proto","peterj","Protobuf support",110142,3,5,0.00181615103111975,2.21479618245053,0.494901155980131,4860,3.93546981953951,249
"lego-education.ev3-micropython","LEGO® Education","LEGO® MINDSTORMS® EV3 MicroPython",109861,4.75,4,0.00273146925731351,2.40824539519808,0.499858874088372,19292,4.50228909236377,1071
"helgardrichard.helium-icon-theme","Helgard Richard Ferreira","Helium Icon Theme",109356,5,5,0.00731783172645945,4.04859040266369,0.879054536140942,44,4.60213648620618,445
"Janne252.fontawesome-autocomplete","Janne252","Font Awesome Auto-complete & Preview",109181,5,6,0.00274856158610327,4.13933374867153,0.856635027668853,84603,4.6270029558183,447
"karyfoundation.theme-karyfoundation-themes","Pouya Kary","Kary Pro Colors",109073,4.79166650772095,24,0.000916892833565613,1.19654514780312,0.275067850069684,95037,4.67741304348222,226
"rodrigovallades.es7-react-js-snippets","rodrigovallades","ES7 React/Redux/GraphQL/React-Native snippets",109048,5,1,0.0137795456424483,20.2265357303618,4.8807150665552,10,4.45745884482661,255
"riazxrazor.html-to-jsx","Riaz Laskar","html to JSX",108986,5,6,0.00275391055298524,3.77928324888008,0.820665344789601,521,4.6270029558183,370
"adrianwilczynski.user-secrets","Adrian Wilczyński",".NET Core User Secrets",108330,4.75,4,0.00277000637101465,3.28338088510937,0.706351624608737,1226,4.50228909236377,105
"rafamel.subtle-brackets","Rafa Mel","Subtle Match Brackets",108129,5,22,0.00184988207001804,2.36229940341303,0.552189797900384,20563,4.81350147790915,167
"andyyaldoo.vscode-json","Andy Aldo","vscode-json",108084,4.93333339691162,15,0.00185116623472788,3.30433172898926,0.767308404294706,25958,4.72128192987068,575
"vsciot-vscode.vscode-iot-workbench","Microsoft","Azure IoT Device Workbench",107976,3.66666674613953,9,0.000926303308755419,2.27777983622958,0.498351180110415,183775,4.05431831622887,96
"mrmlnc.vscode-attrs-sorter","mrmlnc","Sorting HTML and Jade attributes",107682,4.33333349227905,6,0.00278618793766369,1.63456359009603,0.352917138770734,16828,4.37700301542294,98
"VignaeshRamA.sfdx-package-xml-generator","Vignaesh Ram A","Salesforce Package.xml Generator Extension for VS Code",107657,4.32142877578735,28,0.00371678126742241,4.33841293439881,0.932912098123025,244819,4.34294876355628,1325
"jumpinjackie.vscode-map-preview","Jackie Ng","VSCode Map Preview",107531,4.59999990463257,15,0.000930102776356787,1.71603962237827,0.394363577175278,184209,4.52128183450325,270
"GulajavaMinistudio.mayukaithemevsc","GulajavaMinistudio","Mayukai Theme",107387,4.93333339691162,15,0.003725851822873,4.21952718940368,0.877438104286593,240201,4.72128192987068,499
"Tyriar.terminal-tabs","Daniel Imms","Terminal Tabs (deprecated)",107313,4.5,8,0.000931949078302362,1.13884177368549,0.229259473262381,30883,4.44622484961626,187
"redhat.ansible","Red Hat","Ansible",107222,3.94736838340759,19,0.00560056752417578,14.7173580256133,3.14938580442818,167383,4.10455333027024,2111
"aksharpatel47.vscode-flutter-helper","Akshar Patel","Flutter Helpers",107197,5,2,0.0083982643586992,4.04329771847152,0.879951476694816,133,4.50267060775773,307
"znck.vue","Rahul Kadyan","Vue",106606,5,1,0.0197162734365465,10.1069373116392,1.9143562636723,125497,4.45745884482661,681
"matepek.vscode-catch2-test-adapter","Mate Pek","C++ TestMate",106199,4.93333339691162,15,0.00659332378871223,4.75096074146636,0.962625273151986,592264,4.72128192987068,941
"sbrink.elm","Elm","elm",106045,4.90909099578857,11,0,0.821388155413052,0.186721991701245,221429,4.66819277365557,144
"evan-buss.font-switcher","Evan Buss","Font Switcher",106040,5,6,0.0018869170605606,3.98233845631315,0.847225760191711,49572,4.6270029558183,328
"JohnAaronNelson.ForceCode","JohnAaronNelson","ForceCode",105878,4.09999990463257,30,0.000944536799153695,0.797189058485719,0.169072087048511,502381,4.17580111080174,216
"loiane.ionic-extension-pack","Loiane Groner","Ionic Extension Pack",105823,4.57142877578735,7,0.000944992014817475,0.689844170816757,0.148363746326344,60329,4.47247345432966,309
"eiminsasete.apacheconf-snippets","hrdtbs","Apache Conf Snippets",105277,5,5,0.000949956302010108,1.82201618725539,0.423680510696508,42184,4.60213648620618,173
"isudox.vscode-jetbrains-keybindings","isudox","JetBrains IDE Keymap",104965,4.76923084259033,13,0.00285869471999085,2.80628531679102,0.632724431357975,20244,4.61008905420726,387
"vsls-contrib.codetour","Jonathan Carter","CodeTour",104803,5,14,0.00572622899189739,4.06848569874309,1.02022313205638,305857,4.75133530387886,427
"codemooseus.vscode-devtools-for-chrome","codemooseus","DevTools for Chrome",104769,3.33333325386047,6,0.00381981913156412,4.02035963597124,0.861369214167709,57167,4.00200292601597,604
"jonkwheeler.styled-components-snippets","Jon Wheeler","styled-components-snippets",104364,5,1,0.00862696982477666,5.79061385683064,1.27487442966144,17338,4.45745884482661,161
"Mukundan.python-docs","Mukundan","Python Docs",104351,1,3,0.000958451142952988,2.25044328365362,0.443762879187233,4213,3.61784979177636,223
"igordvlpr.open-in-browser","Igor Dimitrijević","Open in Browser",104062,4.375,8,0.00384552525068018,3.76284645779055,0.799869252141477,6030,4.39066929406071,563
"wongjn.php-sniffer","wongjn","PHP Sniffer",104015,5,13,0.000961575445209431,2.57413746682565,0.576945267125659,116329,4.74052379535186,211
"mrmlnc.vscode-pugbeautify","mrmlnc","Pug beautify",104013,5,1,0.00192315089041886,1.9068041078503,0.429820090964162,2947,4.45745884482661,144
"ionutvmi.reg","Mihai Vilcu","REG",103082,5,3,0,2.16553958998341,0.440481619109529,98934,4.54092671485329,419
"Gimly81.fortran","Xavier Hahn","fortran",102809,4.40000009536743,5,0.000972999270250547,3.40063244952566,0.751155436633423,8356,4.40213651799533,842
"adamhartford.vscode-base64","Adam Hartford","vscode-base64",102807,5,9,0.00291862863369265,3.76503093746352,0.85904969451687,6191,4.68589722595225,498
"trond-snekvik.simple-rst","Trond Snekvik","reStructuredText Syntax highlighting",102558,5,4,0.00975467004828562,6.42930302882505,1.41832902502073,98625,4.57371766379234,1304
"traBpUkciP.vscode-npm-scripts","traBpUkciP","NPM-Scripts",102307,3.88888883590698,9,0.0127105800913206,4.63056210096112,1.05204493678931,7583,4.15958141138187,274
"jeff-hykin.polacode-2019","Jeff Hykin","Polacode-2020",102081,4.7142858505249,14,0.00784029322696669,4.2709997353901,0.93789507727589,7115,4.58466871668506,403
"miguelsolorio.min-theme","Miguel Solorio","Min Theme",101845,4.9375,16,0.0019642120563336,3.00720865824674,0.696313173970262,96244,4.7320018189651,268
"aaronthomas.vscode-snazzy-operator","Aaron Thomas","Snazzy Operator",101826,4.5,4,0.00687568756875688,2.61767248153387,0.551037246581801,2530,4.43086052093519,257
